"","cod","year","munic","dep","pop","region","irca","Municipio","income","ingpercap"
"3481","18256",2016,"El Paujil","Caquetá",20528,"Centro sur",13.273333,"EL PAUJIL",23248.317,1.13251739088075
"3482","18410",2007,"La Montañita","Caquetá",22432,"Centro sur",14.775853,"LA MONTAÑITA",7116.755,0.31725904957204
"3483","18410",2008,"La Montañita","Caquetá",22565,"Centro sur",26.426097,"LA MONTAÑITA",8330.894,0.3691953910924
"3484","18410",2009,"La Montañita","Caquetá",22702,"Centro sur",3.377346,"LA MONTAÑITA",9618.995,0.423706942119637
"3485","18410",2010,"La Montañita","Caquetá",22843,"Centro sur",5.416428,"LA MONTAÑITA",9969.924,0.436454231055466
"3486","18410",2011,"La Montañita","Caquetá",22989,"Centro sur",3.680555,"LA MONTAÑITA",10346.297,0.450054243333768
"3487","18410",2012,"La Montañita","Caquetá",23140,"Centro sur",17.795238,"LA MONTAÑITA",12484.405,0.539516205704408
"3488","18410",2013,"La Montañita","Caquetá",23295,"Centro sur",12.833478,"LA MONTAÑITA",18876.736,0.810334234814338
"3489","18410",2014,"La Montañita","Caquetá",23455,"Centro sur",1.519268,"LA MONTAÑITA",16756.985,0.714431251332339
"3490","18410",2015,"La Montañita","Caquetá",23620,"Centro sur",18.4,"LA MONTAÑITA",23871.310546875,1.01063973526143
"3491","18410",2016,"La Montañita","Caquetá",23789,"Centro sur",5.115833,"LA MONTAÑITA",20553.415,0.863988187817899
"3492","18460",2007,"Milán","Caquetá",11545,"Centro sur",13.210303,"MILÁN",5232.945,0.45326504980511
"3493","18460",2008,"Milán","Caquetá",11566,"Centro sur",8.358695,"MILÁN",5408.249,0.467598910600035
"3494","18460",2009,"Milán","Caquetá",11587,"Centro sur",27.259387,"MILÁN",6663.065,0.575046603952706
"3495","18460",2010,"Milán","Caquetá",11615,"Centro sur",24.240789,"MILÁN",7710.425,0.663833405079638
"3496","18460",2011,"Milán","Caquetá",11635,"Centro sur",26.48,"MILÁN",6985.893,0.600420541469703
